TD,_id,destination
"[{""outboundDate"":""2023-05-22"",""price"":8143},{""outboundDate"":""2023-05-23"",""price"":5039},{""outboundDate"":""2023-05-24"",""price"":5699},{""outboundDate"":""2023-05-25"",""price"":5499},{""outboundDate"":""2023-05-26"",""price"":6199},{""outboundDate"":""2023-05-27"",""price"":4999},{""outboundDate"":""2023-05-28"",""price"":5699},{""outboundDate"":""2023-05-29"",""price"":5459},{""outboundDate"":""2023-05-30"",""price"":4588},{""outboundDate"":""2023-05-31"",""price"":4588},{""outboundDate"":""2023-06-01"",""price"":4588},{""outboundDate"":""2023-06-02"",""price"":4588},{""outboundDate"":""2023-06-03"",""price"":4588},{""outboundDate"":""2023-06-04"",""price"":5459},{""outboundDate"":""2023-06-05"",""price"":5985},{""outboundDate"":""2023-06-06"",""price"":4829},{""outboundDate"":""2023-06-07"",""price"":4366},{""outboundDate"":""2023-06-08"",""price"":5039},{""outboundDate"":""2023-06-09"",""price"":5999},{""outboundDate"":""2023-06-10"",""price"":6090},{""outboundDate"":""2023-06-11"",""price"":7843},{""outboundDate"":""2023-06-12"",""price"":5988},{""outboundDate"":""2023-06-13"",""price"":5459},{""outboundDate"":""2023-06-14"",""price"":5459},{""outboundDate"":""2023-06-15"",""price"":5985},{""outboundDate"":""2023-06-16"",""price"":8486},{""outboundDate"":""2023-06-17"",""price"":9841},{""outboundDate"":""2023-06-18"",""price"":8231},{""outboundDate"":""2023-06-19"",""price"":7428},{""outboundDate"":""2023-06-20"",""price"":7388},{""outboundDate"":""2023-06-21"",""price"":10299},{""outboundDate"":""2023-06-22"",""price"":9495},{""outboundDate"":""2023-06-23"",""price"":7499},{""outboundDate"":""2023-06-24"",""price"":6888},{""outboundDate"":""2023-06-25"",""price"":7688},{""outboundDate"":""2023-06-26"",""price"":5988},{""outboundDate"":""2023-06-27"",""price"":5459},{""outboundDate"":""2023-06-28"",""price"":6090},{""outboundDate"":""2023-06-29"",""price"":6090},{""outboundDate"":""2023-06-30"",""price"":7229},{""outboundDate"":""2023-07-01"",""price"":6888},{""outboundDate"":""2023-07-02"",""price"":7688},{""outboundDate"":""2023-07-03"",""price"":6688},{""outboundDate"":""2023-07-04"",""price"":5988},{""outboundDate"":""2023-07-05"",""price"":5985},{""outboundDate"":""2023-07-06"",""price"":5988},{""outboundDate"":""2023-07-07"",""price"":5988},{""outboundDate"":""2023-07-08"",""price"":6090},{""outboundDate"":""2023-07-09"",""price"":5288},{""outboundDate"":""2023-07-10"",""price"":5288},{""outboundDate"":""2023-07-11"",""price"":5985},{""outboundDate"":""2023-07-12"",""price"":6090},{""outboundDate"":""2023-07-13"",""price"":6090},{""outboundDate"":""2023-07-14"",""price"":5988},{""outboundDate"":""2023-07-15"",""price"":6888},{""outboundDate"":""2023-07-16"",""price"":5288},{""outboundDate"":""2023-07-17"",""price"":5288},{""outboundDate"":""2023-07-18"",""price"":5967},{""outboundDate"":""2023-07-19"",""price"":5985},{""outboundDate"":""2023-07-20"",""price"":5288},{""outboundDate"":""2023-07-21"",""price"":5988},{""outboundDate"":""2023-07-22"",""price"":6688},{""outboundDate"":""2023-07-23"",""price"":5556},{""outboundDate"":""2023-07-24"",""price"":5288},{""outboundDate"":""2023-07-25"",""price"":5288},{""outboundDate"":""2023-07-26"",""price"":4588},{""outboundDate"":""2023-07-27"",""price"":6688},{""outboundDate"":""2023-07-28"",""price"":6090},{""outboundDate"":""2023-07-29"",""price"":6674},{""outboundDate"":""2023-07-30"",""price"":4588},{""outboundDate"":""2023-07-31"",""price"":4829},{""outboundDate"":""2023-08-01"",""price"":5288},{""outboundDate"":""2023-08-02"",""price"":5288},{""outboundDate"":""2023-08-03"",""price"":5985},{""outboundDate"":""2023-08-04"",""price"":5459},{""outboundDate"":""2023-08-05"",""price"":4588},{""outboundDate"":""2023-08-06"",""price"":4588},{""outboundDate"":""2023-08-07"",""price"":4588},{""outboundDate"":""2023-08-08"",""price"":4517},{""outboundDate"":""2023-08-09"",""price"":5459},{""outboundDate"":""2023-08-10"",""price"":5288},{""outboundDate"":""2023-08-11"",""price"":4829},{""outboundDate"":""2023-08-12"",""price"":6499},{""outboundDate"":""2023-08-13"",""price"":5459},{""outboundDate"":""2023-08-14"",""price"":5459},{""outboundDate"":""2023-08-15"",""price"":5459},{""outboundDate"":""2023-08-16"",""price"":5288},{""outboundDate"":""2023-08-17"",""price"":6688},{""outboundDate"":""2023-08-18"",""price"":6569}]",646a41579e997cabe88630cf,tokyo
"[{""outboundDate"":""2023-05-22"",""price"":4133},{""outboundDate"":""2023-05-23"",""price"":3399},{""outboundDate"":""2023-05-24"",""price"":3399},{""outboundDate"":""2023-05-25"",""price"":4099},{""outboundDate"":""2023-05-26"",""price"":5422},{""outboundDate"":""2023-05-27"",""price"":4099},{""outboundDate"":""2023-05-28"",""price"":5299},{""outboundDate"":""2023-05-29"",""price"":5426},{""outboundDate"":""2023-05-30"",""price"":4099},{""outboundDate"":""2023-05-31"",""price"":4899},{""outboundDate"":""2023-06-01"",""price"":5299},{""outboundDate"":""2023-06-02"",""price"":5426},{""outboundDate"":""2023-06-03"",""price"":4099},{""outboundDate"":""2023-06-04"",""price"":4099},{""outboundDate"":""2023-06-05"",""price"":5426},{""outboundDate"":""2023-06-06"",""price"":5299},{""outboundDate"":""2023-06-07"",""price"":4499},{""outboundDate"":""2023-06-08"",""price"":4499},{""outboundDate"":""2023-06-09"",""price"":4491},{""outboundDate"":""2023-06-10"",""price"":4099},{""outboundDate"":""2023-06-11"",""price"":4099},{""outboundDate"":""2023-06-12"",""price"":4499},{""outboundDate"":""2023-06-13"",""price"":3699},{""outboundDate"":""2023-06-14"",""price"":4499},{""outboundDate"":""2023-06-15"",""price"":5980},{""outboundDate"":""2023-06-16"",""price"":6120},{""outboundDate"":""2023-06-17"",""price"":6120},{""outboundDate"":""2023-06-18"",""price"":5426},{""outboundDate"":""2023-06-19"",""price"":5299},{""outboundDate"":""2023-06-20"",""price"":6361},{""outboundDate"":""2023-06-21"",""price"":8087},{""outboundDate"":""2023-06-22"",""price"":6750},{""outboundDate"":""2023-06-23"",""price"":6750},{""outboundDate"":""2023-06-24"",""price"":5711},{""outboundDate"":""2023-06-25"",""price"":5299},{""outboundDate"":""2023-06-26"",""price"":4099},{""outboundDate"":""2023-06-27"",""price"":4899},{""outboundDate"":""2023-06-28"",""price"":3699},{""outboundDate"":""2023-06-29"",""price"":4099},{""outboundDate"":""2023-06-30"",""price"":5899},{""outboundDate"":""2023-07-01"",""price"":5299},{""outboundDate"":""2023-07-02"",""price"":5299},{""outboundDate"":""2023-07-03"",""price"":3699},{""outboundDate"":""2023-07-04"",""price"":4899},{""outboundDate"":""2023-07-05"",""price"":4099},{""outboundDate"":""2023-07-06"",""price"":4099},{""outboundDate"":""2023-07-07"",""price"":3699},{""outboundDate"":""2023-07-08"",""price"":4099},{""outboundDate"":""2023-07-09"",""price"":3699},{""outboundDate"":""2023-07-10"",""price"":3399},{""outboundDate"":""2023-07-11"",""price"":3699},{""outboundDate"":""2023-07-12"",""price"":3699},{""outboundDate"":""2023-07-13"",""price"":3391},{""outboundDate"":""2023-07-14"",""price"":3391},{""outboundDate"":""2023-07-15"",""price"":4099},{""outboundDate"":""2023-07-16"",""price"":3699},{""outboundDate"":""2023-07-17"",""price"":3391},{""outboundDate"":""2023-07-18"",""price"":3699},{""outboundDate"":""2023-07-19"",""price"":3191},{""outboundDate"":""2023-07-20"",""price"":3191},{""outboundDate"":""2023-07-21"",""price"":3191},{""outboundDate"":""2023-07-22"",""price"":3699},{""outboundDate"":""2023-07-23"",""price"":3399},{""outboundDate"":""2023-07-24"",""price"":3391},{""outboundDate"":""2023-07-25"",""price"":3699},{""outboundDate"":""2023-07-27"",""price"":3191},{""outboundDate"":""2023-07-28"",""price"":3691},{""outboundDate"":""2023-07-29"",""price"":4099},{""outboundDate"":""2023-07-30"",""price"":3699},{""outboundDate"":""2023-07-31"",""price"":3699},{""outboundDate"":""2023-08-01"",""price"":4899},{""outboundDate"":""2023-08-03"",""price"":3991},{""outboundDate"":""2023-08-04"",""price"":3991},{""outboundDate"":""2023-08-05"",""price"":4899},{""outboundDate"":""2023-08-06"",""price"":4099},{""outboundDate"":""2023-08-08"",""price"":4899},{""outboundDate"":""2023-08-09"",""price"":3691},{""outboundDate"":""2023-08-10"",""price"":3691},{""outboundDate"":""2023-08-11"",""price"":3691},{""outboundDate"":""2023-08-12"",""price"":4499},{""outboundDate"":""2023-08-13"",""price"":4491},{""outboundDate"":""2023-08-14"",""price"":3391},{""outboundDate"":""2023-08-15"",""price"":7799},{""outboundDate"":""2023-08-16"",""price"":3991},{""outboundDate"":""2023-08-17"",""price"":3691},{""outboundDate"":""2023-08-18"",""price"":3991}]",646a4173febcf1438e72e46c,seoul
"[{""outboundDate"":""2023/5/23"",""price"":5299},{""outboundDate"":""2023/5/24"",""price"":5899},{""outboundDate"":""2023/5/25"",""price"":5299},{""outboundDate"":""2023/5/27"",""price"":6599},{""outboundDate"":""2023/5/28"",""price"":5933},{""outboundDate"":""2023/5/30"",""price"":6599},{""outboundDate"":""2023/5/31"",""price"":8199},{""outboundDate"":""2023/6/1"",""price"":4933},{""outboundDate"":""2023/6/2"",""price"":6599},{""outboundDate"":""2023/6/3"",""price"":3933},{""outboundDate"":""2023/6/4"",""price"":5933},{""outboundDate"":""2023/6/5"",""price"":7399},{""outboundDate"":""2023/6/6"",""price"":6599},{""outboundDate"":""2023/6/7"",""price"":6599},{""outboundDate"":""2023/6/8"",""price"":5933},{""outboundDate"":""2023/6/9"",""price"":11516},{""outboundDate"":""2023/6/10"",""price"":7933},{""outboundDate"":""2023/6/11"",""price"":7399},{""outboundDate"":""2023/6/12"",""price"":7399},{""outboundDate"":""2023/6/13"",""price"":8199},{""outboundDate"":""2023/6/14"",""price"":9999},{""outboundDate"":""2023/6/15"",""price"":9099},{""outboundDate"":""2023/6/16"",""price"":12399},{""outboundDate"":""2023/6/17"",""price"":12073},{""outboundDate"":""2023/6/18"",""price"":9933},{""outboundDate"":""2023/6/19"",""price"":10371},{""outboundDate"":""2023/6/20"",""price"":11772},{""outboundDate"":""2023/6/21"",""price"":16123},{""outboundDate"":""2023/6/22"",""price"":13143},{""outboundDate"":""2023/6/23"",""price"":12399},{""outboundDate"":""2023/6/24"",""price"":8933},{""outboundDate"":""2023/6/25"",""price"":9933},{""outboundDate"":""2023/6/26"",""price"":9999},{""outboundDate"":""2023/6/27"",""price"":6933},{""outboundDate"":""2023/6/28"",""price"":8199},{""outboundDate"":""2023/6/29"",""price"":8933},{""outboundDate"":""2023/6/30"",""price"":12399},{""outboundDate"":""2023/7/1"",""price"":10091},{""outboundDate"":""2023/7/2"",""price"":9933},{""outboundDate"":""2023/7/3"",""price"":10091},{""outboundDate"":""2023/7/4"",""price"":8933},{""outboundDate"":""2023/7/5"",""price"":12399},{""outboundDate"":""2023/7/6"",""price"":7933},{""outboundDate"":""2023/7/7"",""price"":12399},{""outboundDate"":""2023/7/8"",""price"":8933},{""outboundDate"":""2023/7/9"",""price"":9933},{""outboundDate"":""2023/7/10"",""price"":9999},{""outboundDate"":""2023/7/11"",""price"":11099},{""outboundDate"":""2023/7/12"",""price"":9301},{""outboundDate"":""2023/7/13"",""price"":9933},{""outboundDate"":""2023/7/14"",""price"":11099},{""outboundDate"":""2023/7/15"",""price"":10091},{""outboundDate"":""2023/7/16"",""price"":11099},{""outboundDate"":""2023/7/18"",""price"":9099},{""outboundDate"":""2023/7/19"",""price"":9999},{""outboundDate"":""2023/7/20"",""price"":11099},{""outboundDate"":""2023/7/21"",""price"":9999},{""outboundDate"":""2023/7/22"",""price"":8933},{""outboundDate"":""2023/7/23"",""price"":6933},{""outboundDate"":""2023/7/25"",""price"":7933},{""outboundDate"":""2023/7/26"",""price"":9099},{""outboundDate"":""2023/7/27"",""price"":6933},{""outboundDate"":""2023/7/28"",""price"":11099},{""outboundDate"":""2023/7/30"",""price"":5933},{""outboundDate"":""2023/8/5"",""price"":7933},{""outboundDate"":""2023/8/6"",""price"":6933},{""outboundDate"":""2023/8/9"",""price"":8199},{""outboundDate"":""2023/8/10"",""price"":5933},{""outboundDate"":""2023/8/12"",""price"":8933},{""outboundDate"":""2023/8/13"",""price"":5933},{""outboundDate"":""2023/8/17"",""price"":4933}]",646a42cc3eb9358d5f68015c,sapporo
"[{""outboundDate"":""2023-05-22"",""price"":6996},{""outboundDate"":""2023-05-23"",""price"":5799},{""outboundDate"":""2023-05-24"",""price"":5775},{""outboundDate"":""2023-05-25"",""price"":6405},{""outboundDate"":""2023-05-26"",""price"":5073},{""outboundDate"":""2023-05-27"",""price"":6405},{""outboundDate"":""2023-05-28"",""price"":5799},{""outboundDate"":""2023-05-29"",""price"":5145},{""outboundDate"":""2023-05-30"",""price"":4689},{""outboundDate"":""2023-05-31"",""price"":4689},{""outboundDate"":""2023-06-01"",""price"":5799},{""outboundDate"":""2023-06-02"",""price"":6299},{""outboundDate"":""2023-06-03"",""price"":6799},{""outboundDate"":""2023-06-04"",""price"":5073},{""outboundDate"":""2023-06-05"",""price"":6799},{""outboundDate"":""2023-06-06"",""price"":5775},{""outboundDate"":""2023-06-07"",""price"":6299},{""outboundDate"":""2023-06-08"",""price"":5775},{""outboundDate"":""2023-06-09"",""price"":6405},{""outboundDate"":""2023-06-10"",""price"":7036},{""outboundDate"":""2023-06-11"",""price"":6996},{""outboundDate"":""2023-06-12"",""price"":6799},{""outboundDate"":""2023-06-13"",""price"":6996},{""outboundDate"":""2023-06-14"",""price"":8099},{""outboundDate"":""2023-06-15"",""price"":7876},{""outboundDate"":""2023-06-16"",""price"":8717},{""outboundDate"":""2023-06-17"",""price"":8111},{""outboundDate"":""2023-06-18"",""price"":6996},{""outboundDate"":""2023-06-19"",""price"":8717},{""outboundDate"":""2023-06-20"",""price"":6996},{""outboundDate"":""2023-06-21"",""price"":9180},{""outboundDate"":""2023-06-22"",""price"":9811},{""outboundDate"":""2023-06-23"",""price"":8754},{""outboundDate"":""2023-06-24"",""price"":8111},{""outboundDate"":""2023-06-25"",""price"":8811},{""outboundDate"":""2023-06-26"",""price"":8717},{""outboundDate"":""2023-06-27"",""price"":7876},{""outboundDate"":""2023-06-28"",""price"":8095},{""outboundDate"":""2023-06-29"",""price"":4799},{""outboundDate"":""2023-06-30"",""price"":8765},{""outboundDate"":""2023-07-01"",""price"":9811},{""outboundDate"":""2023-07-02"",""price"":7876},{""outboundDate"":""2023-07-03"",""price"":7534},{""outboundDate"":""2023-07-04"",""price"":7056},{""outboundDate"":""2023-07-05"",""price"":7534},{""outboundDate"":""2023-07-06"",""price"":4799},{""outboundDate"":""2023-07-07"",""price"":7534},{""outboundDate"":""2023-07-08"",""price"":7534},{""outboundDate"":""2023-07-09"",""price"":7534},{""outboundDate"":""2023-07-10"",""price"":7534},{""outboundDate"":""2023-07-11"",""price"":4749},{""outboundDate"":""2023-07-12"",""price"":6838},{""outboundDate"":""2023-07-13"",""price"":6838},{""outboundDate"":""2023-07-14"",""price"":6277},{""outboundDate"":""2023-07-15"",""price"":6838},{""outboundDate"":""2023-07-16"",""price"":8409},{""outboundDate"":""2023-07-17"",""price"":7876},{""outboundDate"":""2023-07-18"",""price"":6325},{""outboundDate"":""2023-07-19"",""price"":7056},{""outboundDate"":""2023-07-20"",""price"":6838},{""outboundDate"":""2023-07-21"",""price"":7876},{""outboundDate"":""2023-07-22"",""price"":9456},{""outboundDate"":""2023-07-23"",""price"":7036},{""outboundDate"":""2023-07-24"",""price"":7876},{""outboundDate"":""2023-07-25"",""price"":8099},{""outboundDate"":""2023-07-26"",""price"":7399},{""outboundDate"":""2023-07-27"",""price"":7399},{""outboundDate"":""2023-07-28"",""price"":5775},{""outboundDate"":""2023-07-29"",""price"":8099},{""outboundDate"":""2023-07-30"",""price"":7036},{""outboundDate"":""2023-07-31"",""price"":6147},{""outboundDate"":""2023-08-01"",""price"":7399},{""outboundDate"":""2023-08-03"",""price"":6405},{""outboundDate"":""2023-08-04"",""price"":5775},{""outboundDate"":""2023-08-05"",""price"":7399},{""outboundDate"":""2023-08-06"",""price"":6405},{""outboundDate"":""2023-08-07"",""price"":7035},{""outboundDate"":""2023-08-08"",""price"":5775},{""outboundDate"":""2023-08-09"",""price"":5775},{""outboundDate"":""2023-08-10"",""price"":5775},{""outboundDate"":""2023-08-11"",""price"":6799},{""outboundDate"":""2023-08-12"",""price"":7399},{""outboundDate"":""2023-08-13"",""price"":7175},{""outboundDate"":""2023-08-14"",""price"":6147},{""outboundDate"":""2023-08-15"",""price"":6799},{""outboundDate"":""2023-08-16"",""price"":7056},{""outboundDate"":""2023-08-17"",""price"":7035},{""outboundDate"":""2023-08-18"",""price"":7175}]",646a42dba01f46e02a6ce36e,osaka
"[{""outboundDate"":""2023-05-22"",""price"":8002},{""outboundDate"":""2023-05-23"",""price"":5775},{""outboundDate"":""2023-05-24"",""price"":6405},{""outboundDate"":""2023-05-25"",""price"":6405},{""outboundDate"":""2023-05-26"",""price"":7035},{""outboundDate"":""2023-05-27"",""price"":6405},{""outboundDate"":""2023-05-28"",""price"":6405},{""outboundDate"":""2023-05-30"",""price"":6405},{""outboundDate"":""2023-05-31"",""price"":5775},{""outboundDate"":""2023-06-01"",""price"":7035},{""outboundDate"":""2023-06-02"",""price"":9269},{""outboundDate"":""2023-06-03"",""price"":7666},{""outboundDate"":""2023-06-04"",""price"":7035},{""outboundDate"":""2023-06-05"",""price"":7035},{""outboundDate"":""2023-06-06"",""price"":7035},{""outboundDate"":""2023-06-07"",""price"":6405},{""outboundDate"":""2023-06-08"",""price"":6405},{""outboundDate"":""2023-06-09"",""price"":7666},{""outboundDate"":""2023-06-10"",""price"":7035},{""outboundDate"":""2023-06-11"",""price"":7666},{""outboundDate"":""2023-06-13"",""price"":7035},{""outboundDate"":""2023-06-15"",""price"":7035},{""outboundDate"":""2023-06-16"",""price"":10262},{""outboundDate"":""2023-06-17"",""price"":9137},{""outboundDate"":""2023-06-19"",""price"":8297},{""outboundDate"":""2023-06-20"",""price"":8487},{""outboundDate"":""2023-06-21"",""price"":11473},{""outboundDate"":""2023-06-22"",""price"":10168},{""outboundDate"":""2023-06-23"",""price"":10262},{""outboundDate"":""2023-06-24"",""price"":8297},{""outboundDate"":""2023-06-25"",""price"":10262},{""outboundDate"":""2023-06-26"",""price"":9137},{""outboundDate"":""2023-06-27"",""price"":7035},{""outboundDate"":""2023-06-28"",""price"":8297},{""outboundDate"":""2023-06-29"",""price"":6405},{""outboundDate"":""2023-06-30"",""price"":10690},{""outboundDate"":""2023-07-01"",""price"":10711},{""outboundDate"":""2023-07-02"",""price"":10262},{""outboundDate"":""2023-07-03"",""price"":7666},{""outboundDate"":""2023-07-04"",""price"":7666},{""outboundDate"":""2023-07-07"",""price"":8297},{""outboundDate"":""2023-07-08"",""price"":8297},{""outboundDate"":""2023-07-09"",""price"":7666},{""outboundDate"":""2023-07-10"",""price"":7666},{""outboundDate"":""2023-07-11"",""price"":6405},{""outboundDate"":""2023-07-12"",""price"":6405},{""outboundDate"":""2023-07-13"",""price"":6405},{""outboundDate"":""2023-07-14"",""price"":7666},{""outboundDate"":""2023-07-15"",""price"":7666},{""outboundDate"":""2023-07-16"",""price"":8297},{""outboundDate"":""2023-07-17"",""price"":7666},{""outboundDate"":""2023-07-18"",""price"":7035},{""outboundDate"":""2023-07-19"",""price"":6405},{""outboundDate"":""2023-07-21"",""price"":8699},{""outboundDate"":""2023-07-25"",""price"":6405},{""outboundDate"":""2023-07-26"",""price"":7035},{""outboundDate"":""2023-07-27"",""price"":6405},{""outboundDate"":""2023-07-30"",""price"":5775},{""outboundDate"":""2023-08-01"",""price"":6405},{""outboundDate"":""2023-08-02"",""price"":7035},{""outboundDate"":""2023-08-03"",""price"":6405},{""outboundDate"":""2023-08-05"",""price"":6405},{""outboundDate"":""2023-08-06"",""price"":6099},{""outboundDate"":""2023-08-07"",""price"":6699},{""outboundDate"":""2023-08-08"",""price"":5775},{""outboundDate"":""2023-08-09"",""price"":4724},{""outboundDate"":""2023-08-10"",""price"":6405},{""outboundDate"":""2023-08-11"",""price"":8297},{""outboundDate"":""2023-08-12"",""price"":7035},{""outboundDate"":""2023-08-13"",""price"":6405},{""outboundDate"":""2023-08-14"",""price"":6405},{""outboundDate"":""2023-08-15"",""price"":5775},{""outboundDate"":""2023-08-16"",""price"":5427},{""outboundDate"":""2023-08-17"",""price"":5775},{""outboundDate"":""2023-08-18"",""price"":4913}]",646a42f514686482c5c71d40,okinawa
"[{""outboundDate"":""2023-05-22"",""price"":8898},{""outboundDate"":""2023-05-23"",""price"":4092},{""outboundDate"":""2023-05-24"",""price"":4493},{""outboundDate"":""2023-05-25"",""price"":4493},{""outboundDate"":""2023-05-26"",""price"":5964},{""outboundDate"":""2023-05-27"",""price"":4092},{""outboundDate"":""2023-05-28"",""price"":4913},{""outboundDate"":""2023-05-29"",""price"":4493},{""outboundDate"":""2023-05-30"",""price"":4075},{""outboundDate"":""2023-05-31"",""price"":4073},{""outboundDate"":""2023-06-01"",""price"":4075},{""outboundDate"":""2023-06-02"",""price"":4493},{""outboundDate"":""2023-06-03"",""price"":4075},{""outboundDate"":""2023-06-04"",""price"":5964},{""outboundDate"":""2023-06-06"",""price"":4075},{""outboundDate"":""2023-06-07"",""price"":4913},{""outboundDate"":""2023-06-08"",""price"":4092},{""outboundDate"":""2023-06-09"",""price"":5439},{""outboundDate"":""2023-06-10"",""price"":6147},{""outboundDate"":""2023-06-11"",""price"":5439},{""outboundDate"":""2023-06-12"",""price"":5439},{""outboundDate"":""2023-06-13"",""price"":5439},{""outboundDate"":""2023-06-14"",""price"":4913},{""outboundDate"":""2023-06-15"",""price"":7175},{""outboundDate"":""2023-06-16"",""price"":7645},{""outboundDate"":""2023-06-17"",""price"":7175},{""outboundDate"":""2023-06-18"",""price"":8381},{""outboundDate"":""2023-06-19"",""price"":9530},{""outboundDate"":""2023-06-20"",""price"":6147},{""outboundDate"":""2023-06-21"",""price"":9432},{""outboundDate"":""2023-06-22"",""price"":9811},{""outboundDate"":""2023-06-23"",""price"":7015},{""outboundDate"":""2023-06-24"",""price"":6490},{""outboundDate"":""2023-06-25"",""price"":5439},{""outboundDate"":""2023-06-26"",""price"":5439},{""outboundDate"":""2023-06-27"",""price"":5439},{""outboundDate"":""2023-06-28"",""price"":5439},{""outboundDate"":""2023-06-29"",""price"":4913},{""outboundDate"":""2023-06-30"",""price"":5964},{""outboundDate"":""2023-07-01"",""price"":6490},{""outboundDate"":""2023-07-02"",""price"":5964},{""outboundDate"":""2023-07-03"",""price"":5964},{""outboundDate"":""2023-07-04"",""price"":6147},{""outboundDate"":""2023-07-06"",""price"":5964},{""outboundDate"":""2023-07-07"",""price"":5964},{""outboundDate"":""2023-07-08"",""price"":6490},{""outboundDate"":""2023-07-10"",""price"":6489},{""outboundDate"":""2023-07-11"",""price"":6147},{""outboundDate"":""2023-07-12"",""price"":5439},{""outboundDate"":""2023-07-14"",""price"":5439},{""outboundDate"":""2023-07-15"",""price"":6490},{""outboundDate"":""2023-07-16"",""price"":4913},{""outboundDate"":""2023-07-17"",""price"":6489},{""outboundDate"":""2023-07-18"",""price"":5439},{""outboundDate"":""2023-07-20"",""price"":5439},{""outboundDate"":""2023-07-21"",""price"":5964},{""outboundDate"":""2023-07-22"",""price"":6147},{""outboundDate"":""2023-07-27"",""price"":4913},{""outboundDate"":""2023-07-31"",""price"":4913},{""outboundDate"":""2023-08-01"",""price"":4493},{""outboundDate"":""2023-08-03"",""price"":4913},{""outboundDate"":""2023-08-04"",""price"":4493},{""outboundDate"":""2023-08-07"",""price"":4073},{""outboundDate"":""2023-08-08"",""price"":4073},{""outboundDate"":""2023-08-11"",""price"":4493},{""outboundDate"":""2023-08-12"",""price"":4913},{""outboundDate"":""2023-08-13"",""price"":5439},{""outboundDate"":""2023-08-14"",""price"":5439},{""outboundDate"":""2023-08-15"",""price"":6490},{""outboundDate"":""2023-08-16"",""price"":4913},{""outboundDate"":""2023-08-18"",""price"":4493}]",646a4311b53e2c3b0b965ef8,nagoya
"[{""outboundDate"":""2023/5/22"",""price"":5153},{""outboundDate"":""2023/5/23"",""price"":4699},{""outboundDate"":""2023/5/24"",""price"":3282},{""outboundDate"":""2023/5/25"",""price"":4356},{""outboundDate"":""2023/5/26"",""price"":7535},{""outboundDate"":""2023/5/27"",""price"":6863},{""outboundDate"":""2023/5/28"",""price"":6780},{""outboundDate"":""2023/5/30"",""price"":6899},{""outboundDate"":""2023/5/31"",""price"":4199},{""outboundDate"":""2023/6/1"",""price"":6780},{""outboundDate"":""2023/6/2"",""price"":7710},{""outboundDate"":""2023/6/3"",""price"":6863},{""outboundDate"":""2023/6/7"",""price"":7306},{""outboundDate"":""2023/6/8"",""price"":7168},{""outboundDate"":""2023/6/9"",""price"":7889},{""outboundDate"":""2023/6/10"",""price"":7461},{""outboundDate"":""2023/6/11"",""price"":7121},{""outboundDate"":""2023/6/12"",""price"":7803},{""outboundDate"":""2023/6/13"",""price"":6151},{""outboundDate"":""2023/6/14"",""price"":4699},{""outboundDate"":""2023/6/17"",""price"":9727},{""outboundDate"":""2023/6/18"",""price"":6780},{""outboundDate"":""2023/6/19"",""price"":7865},{""outboundDate"":""2023/6/21"",""price"":9565},{""outboundDate"":""2023/6/22"",""price"":9565},{""outboundDate"":""2023/6/23"",""price"":9663},{""outboundDate"":""2023/6/24"",""price"":9613},{""outboundDate"":""2023/6/25"",""price"":7461},{""outboundDate"":""2023/6/26"",""price"":6924},{""outboundDate"":""2023/6/30"",""price"":7261},{""outboundDate"":""2023/7/3"",""price"":8625},{""outboundDate"":""2023/7/4"",""price"":8999},{""outboundDate"":""2023/7/5"",""price"":6899},{""outboundDate"":""2023/7/6"",""price"":7488},{""outboundDate"":""2023/7/7"",""price"":8860},{""outboundDate"":""2023/7/11"",""price"":4699},{""outboundDate"":""2023/7/12"",""price"":5699},{""outboundDate"":""2023/7/13"",""price"":6840},{""outboundDate"":""2023/7/18"",""price"":6840},{""outboundDate"":""2023/7/19"",""price"":5199},{""outboundDate"":""2023/7/22"",""price"":6911},{""outboundDate"":""2023/7/23"",""price"":7443},{""outboundDate"":""2023/7/26"",""price"":6899},{""outboundDate"":""2023/8/9"",""price"":5699},{""outboundDate"":""2023/8/10"",""price"":9613},{""outboundDate"":""2023/8/11"",""price"":7599},{""outboundDate"":""2023/8/12"",""price"":5699},{""outboundDate"":""2023/8/16"",""price"":5699},{""outboundDate"":""2023/8/17"",""price"":7230}]",646a4337432a73839ffd0c97,jejuisland
